order_id,customer_id,customer_unique_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_zip_code_prefix,customer_city,customer_state,customer_lat,customer_lng,has_payment_record,payment_total,payment_record_count,payment_method_count,primary_payment_type,max_payment_installments,is_multi_payment_record,is_multi_payment_method,has_item_record,item_count,distinct_product_count,distinct_seller_count,product_value,freight_value,order_value_including_freight,freight_ratio,average_item_price,total_weight_g,total_volume_cm3,missing_product_attribute_items,earliest_shipping_limit_date,latest_shipping_limit_date,primary_category_name,has_review_record,selected_review_id,review_score,is_low_score,is_strict_negative_score,has_review_text,review_response_hours,payment_approval_hours,handover_hours,shipping_hours,total_fulfillment_hours,is_delivery_analysis_eligible,has_complete_fulfillment_time,delivery_variance_days,is_late_delivery,late_days,early_days
0091a677651feaf5a08d7bb147681e14,93d82c58a8f2b0d2db80f16867b99edd,40774d861c6ca4cc0139739a04d930a8,delivered,"2018-08-24 13:27:17","2018-08-24 13:44:42","2018-08-27 18:33:00","2018-08-28 16:32:05","2018-08-31 00:00:00",13010,campinas,SP,-22.90437708368825726496,-47.05895209128777294872,1,45.53,1,1,credit_card,1,0,0,1,1,1,1,38.00,7.53,45.53,0.165385,38.00,300.00,352.00,0,"2018-08-28 13:44:42","2018-08-28 13:44:42",watches_gifts,1,3377008b1325b226aed063d454f83fb7,4,0,0,1,68.77,0.29,76.81,21.98,99.08,1,1,-3,0,0,3
00921e4911895b93c7b4fc0d80c0815e,0825646a316d8b2bdddea079a5e01fda,be2cff6c84f1683300337ecd499992e0,delivered,"2018-06-13 13:55:55","2018-06-13 14:17:26","2018-06-19 14:02:00","2018-06-20 15:21:57","2018-06-25 00:00:00",04001,"sao paulo",SP,-23.57293947983718461864,-46.65111477720919224576,1,96.62,1,1,credit_card,1,0,0,1,1,1,1,85.00,11.62,96.62,0.120265,85.00,1110.00,7200.00,0,"2018-06-19 14:17:26","2018-06-19 14:17:26",housewares,1,8928004690de207823c49726ee9d53df,5,0,0,0,110.16,0.36,143.74,25.33,169.43,1,1,-5,0,0,5
0093cbf16a6afb7f0ab7cc821b6f9e92,dce4e5a6bad0519b5c92cd5c4bc880d5,89b30dd291178926f8564ac63b8d663a,delivered,"2017-11-11 13:05:52","2017-11-11 13:26:57","2017-11-16 20:27:16","2017-11-25 14:46:58","2017-12-08 00:00:00",88345,camboriu,SC,-27.03084885666220088889,-48.66208180496918191111,1,142.96,1,1,credit_card,2,0,0,1,1,1,1,117.30,25.66,142.96,0.179491,117.30,4105.00,44890.00,0,"2017-11-17 13:26:57","2017-11-17 13:26:57",auto,1,d96dd351c4f95fa10529a6b5889199a8,5,0,0,0,17.69,0.35,127.01,210.33,337.69,1,1,-13,0,0,13
00946f674d880be1f188abc10ad7cf46,9583b047c90d4aa1c5c68b4065ba7f4e,1d74273c053909be057f50f65b48522f,delivered,"2017-12-09 19:11:22","2017-12-09 19:30:37","2017-12-11 18:47:04","2017-12-17 10:19:09","2018-01-05 00:00:00",06114,osasco,SP,-23.53356011630756120000,-46.79780463580426420000,1,232.72,1,1,credit_card,4,0,0,1,2,2,1,199.80,32.92,232.72,0.141458,99.90,1750.00,22882.00,0,"2017-12-14 19:30:37","2017-12-14 19:30:37",pet_shop,1,ea56517f21f9a2ccde6047f836c76fb9,4,0,0,1,63.01,0.32,47.27,135.53,183.13,1,1,-19,0,0,19
00949655cdd8d0465e433a5e6c9643e5,141bdfe99910207edd84c00700397580,211391a801f7f19d9dcd7bbe813b2622,delivered,"2018-06-25 21:14:53","2018-06-27 08:30:40","2018-06-27 11:01:00","2018-06-28 18:22:18","2018-07-05 00:00:00",02410,"sao paulo",SP,-23.47581667178494985075,-46.62302829333570182090,1,25.87,1,1,boleto,1,0,0,1,1,1,1,18.00,7.87,25.87,0.304213,18.00,100.00,6160.00,0,"2018-06-29 03:31:55","2018-06-29 03:31:55",construction_tools_construction,1,377945166e0e849efe16da428aba83ac,5,0,0,1,65.01,35.26,2.51,31.36,69.12,1,1,-7,0,0,7
0094bd07f49fed90209ffa62d1ef26d6,de0c1a4d8c367c58d66e61dfa379f4cf,67339b5ed21a26219ebbeba53fba836a,delivered,"2018-05-01 02:04:16","2018-05-03 04:12:53","2018-05-10 19:19:00","2018-05-16 21:12:15","2018-05-14 00:00:00",11725,"praia grande",SP,-23.99742100393030932609,-46.42279317244965444565,1,18.92,1,1,boleto,1,0,0,1,1,1,1,11.53,7.39,18.92,0.390592,11.53,100.00,1936.00,0,"2018-05-09 04:12:53","2018-05-09 04:12:53",perfumery,1,fa2ea06b0117bc5461c5f7d963d6c614,1,1,1,1,81.89,50.14,183.10,145.89,379.13,1,1,2,1,2,0
0094d4660e323945f84f5c29eb348aae,b2381a85f8237639da2719cd5981b007,576a1f3bd1b073f5a84b23075a37b90e,delivered,"2018-01-24 22:05:42","2018-01-24 22:14:25","2018-01-25 18:22:43","2018-02-05 16:04:17","2018-02-23 00:00:00",89370,papanduva,SC,-26.40493104975986737975,-50.14577091268070067089,1,309.40,1,1,credit_card,8,0,0,1,1,1,1,269.99,39.41,309.40,0.127376,269.99,6300.00,26880.00,0,"2018-01-30 22:14:25","2018-01-30 22:14:25",sports_leisure,1,8bed6958acd24a6b959a23a6b0fbec4e,5,0,0,0,71.38,0.15,20.14,261.69,281.98,1,1,-18,0,0,18
0094dc9ea7e3cd54d95aea42685673ff,5c98ab90d6e953f282ff28ebc43a090e,a6b24ceddbf05b497a2dcdc301984aaf,delivered,"2017-03-07 21:48:19","2017-03-07 21:55:31","2017-03-09 10:02:59","2017-03-14 15:34:31","2017-03-30 00:00:00",20775,"rio de janeiro",RJ,-22.89478760770508513793,-43.27754555337602064655,1,104.79,1,1,credit_card,1,0,0,1,1,1,1,89.99,14.80,104.79,0.141235,89.99,200.00,4096.00,0,"2017-03-15 21:55:31","2017-03-15 21:55:31",consoles_games,1,b3f7ebc4210047dbed7e9baeb35eb031,4,0,0,0,39.33,0.12,36.12,125.53,161.77,1,1,-16,0,0,16
0095790a64527ec83aeaaf99023c050e,6081c7acb40f63731b3c982857c79581,35ecdf6858edc6427223b64804cf028e,delivered,"2017-11-15 13:36:30","2017-11-15 13:50:26","2017-11-16 19:44:48","2017-12-07 21:46:56","2017-12-11 00:00:00",65075,"sao luis",MA,-2.50222035861674393695,-44.29231416668531428112,1,62.66,1,1,credit_card,6,0,0,1,1,1,1,19.90,42.76,62.66,0.682413,19.90,250.00,10000.00,0,"2017-11-21 13:50:26","2017-11-21 13:50:26",watches_gifts,1,8cb8a9c63307618f214c42789262aea2,5,0,0,0,22.01,0.23,29.91,506.04,536.17,1,1,-4,0,0,4
0096668e5b0b8e9657a6f7209a4e58b4,b6fbaad4eb3a0794111683dca8122610,839ec7c231c579ed10ddab6610f8f12b,delivered,"2018-07-11 13:33:21","2018-07-11 13:46:36","2018-07-12 10:23:00","2018-09-17 14:42:46","2018-07-19 00:00:00",02111,"sao paulo",SP,-23.51764300121214002703,-46.59275687764759956757,1,180.37,1,1,credit_card,2,0,0,1,1,1,1,166.90,13.47,180.37,0.074680,166.90,2450.00,27000.00,0,"2018-07-13 13:46:36","2018-07-13 13:46:36",auto,1,ea29724e66e4e0350e60f5fb558fcab0,4,0,0,1,157.60,0.22,20.61,1612.33,1633.16,1,1,60,1,60,0
009742b43f4530bc3db7f62332c50f4b,84dac31647902f79570207a7f29c2675,bcbab0dedb521d9c5412dd8913b2c900,delivered,"2017-10-24 15:15:58","2017-10-26 03:09:33","2017-11-28 01:46:49","2017-12-06 18:41:34","2017-11-10 00:00:00",09015,"santo andre",SP,-23.65936363644084708125,-46.52318334052175046250,1,146.18,1,1,boleto,1,0,0,1,1,1,1,133.74,12.44,146.18,0.085101,133.74,548.00,3200.00,0,"2017-11-01 03:09:33","2017-11-01 03:09:33",computers_accessories,1,8c6563bdac7a42e6ea3dec7b12e8454b,2,1,1,0,10.49,35.89,790.62,208.91,1035.43,1,1,26,1,26,0
00975e709cd12c34d3bd44e4a7f7a876,3c52d94017a3d96915999f30cf42a9ce,ebcca806966fdf4317d0741eeee16004,delivered,"2017-08-21 12:54:37","2017-08-21 13:05:16","2017-08-21 19:07:09","2017-08-23 23:04:17","2017-09-06 00:00:00",13344,indaiatuba,SP,-23.10639223787464562500,-47.21535244981554345000,1,94.66,1,1,credit_card,2,0,0,1,1,1,1,86.80,7.86,94.66,0.083034,86.80,422.00,3240.00,0,"2017-08-30 13:05:16","2017-08-30 13:05:16",cool_stuff,1,561e2666963db41f0c7058dbd85e688f,5,0,0,1,42.04,0.18,6.03,51.95,58.16,1,1,-14,0,0,14
0097aafe2a01dd54e39888976160c377,6e6943d8c4822ead782b17d532e6ee63,2302114645331312215fffbe07aab78a,delivered,"2018-08-23 14:41:37","2018-08-25 02:35:10","2018-08-27 14:49:00","2018-08-28 15:58:56","2018-08-29 00:00:00",06060,osasco,SP,-23.55305446892852522973,-46.78198098470048881081,1,70.59,1,1,boleto,1,0,0,1,1,1,1,62.00,8.59,70.59,0.121689,62.00,450.00,18000.00,0,"2018-08-28 02:35:10","2018-08-28 02:35:10",computers_accessories,1,8da5acdc2565178f11edb57558d6aad9,4,0,0,0,87.75,35.89,60.23,25.17,121.29,1,1,-1,0,0,1
0097f0545a302aafa32782f1734ff71c,a60b063f8b715db294b889eae5acb4b6,dd12487859031219d411baa6f6ac20f5,delivered,"2018-03-05 18:15:11","2018-03-05 18:30:41","2018-03-06 22:04:03","2018-03-21 18:16:52","2018-03-21 00:00:00",03908,"sao paulo",SP,-23.58251935861187885185,-46.50719416982447029630,1,507.84,1,1,credit_card,6,0,0,1,2,2,1,466.00,41.84,507.84,0.082388,233.00,5300.00,7912.00,0,"2018-03-09 18:30:41","2018-03-09 18:30:41",garden_tools,1,2a79a4d7ec16eeb80e0ff177d051db34,1,1,1,1,22.72,0.26,27.56,356.21,384.03,1,1,0,0,0,0
009838529bb913846ab6670d22865381,062cc8c5ff387d407645b93970baee73,062238d27c69d03c3cf38b199d6a17a4,delivered,"2018-06-14 09:08:47","2018-06-14 09:37:53","2018-06-18 13:56:00","2018-06-26 16:36:44","2018-07-17 00:00:00",36036,"juiz de fora",MG,-21.76107559953464065990,-43.36695646517780125888,1,176.40,1,1,credit_card,6,0,0,1,1,1,1,129.00,47.40,176.40,0.268707,129.00,5450.00,8000.00,0,"2018-06-20 09:31:04","2018-06-20 09:31:04",bed_bath_table,1,f99ff17e430a53efe61d359faa3b425e,3,1,0,1,35.15,0.49,100.30,194.68,295.47,1,1,-21,0,0,21
0098dbda25722a3f019fe252a0cd10b3,6ecb390e8056057a25a1b49c37206958,8c81d87b1a876ac44f968c7f112501f5,delivered,"2017-09-19 18:05:34","2017-09-21 02:45:37","2017-09-22 14:18:53","2017-10-02 18:06:44","2017-10-11 00:00:00",73760,"sao joao d'alianca",GO,-14.70666671151184885714,-47.52309920926433953571,1,165.03,1,1,boleto,1,0,0,1,1,1,1,143.54,21.49,165.03,0.130219,143.54,2200.00,16200.00,0,"2017-09-27 02:45:37","2017-09-27 02:45:37",bed_bath_table,1,e0f22f5095fcf60e28abd7aed98dadea,4,0,0,1,69.95,32.67,35.55,243.80,312.02,1,1,-9,0,0,9
009905140e9f8cc35d5be897937381db,c5452f24faa0b6d0febc5ec4ea9e3b13,55c30000d759e95fa8d94da28ecd3288,delivered,"2018-03-15 12:33:45","2018-03-15 12:49:18","2018-03-16 17:12:25","2018-03-28 20:44:41","2018-04-11 00:00:00",74215,goiania,GO,-16.69761210069687439796,-49.27577399197888231633,1,116.44,1,1,credit_card,10,0,0,1,2,1,1,79.98,36.46,116.44,0.313123,39.99,700.00,7600.00,0,"2018-03-26 12:49:18","2018-03-26 12:49:18",bed_bath_table,1,4ae1114d0b5853ef79ae803a9a969878,5,0,0,0,64.14,0.26,28.39,291.54,320.18,1,1,-14,0,0,14
00995d799817ecc3bd2abd8fbe59c430,266636baec3cfa8d854713f0b465a2cb,f507945d757fe904ec16d8e7bb7ba7ad,delivered,"2018-07-26 11:25:18","2018-07-26 11:45:13","2018-08-01 14:05:00","2018-08-02 18:56:52","2018-08-08 00:00:00",24452,"sao goncalo",RJ,-22.81929147155507267769,-43.00635838364597376033,1,62.82,1,1,voucher,1,0,0,1,1,1,1,49.90,12.92,62.82,0.205667,49.90,2550.00,12000.00,0,"2018-08-01 11:45:13","2018-08-01 11:45:13",health_beauty,1,aee1f5bdfc0f44fd54ec0567f0dcf73d,1,1,1,1,136.75,0.33,146.33,28.86,175.53,1,1,-6,0,0,6
00998f38df3012359ef195ca75ebb329,592fe733eef8c8ab12d27a84a98c94a6,40ab3e4a058e03da00c83586c4001193,delivered,"2018-05-11 11:52:34","2018-05-11 12:17:02","2018-05-14 12:42:00","2018-05-18 14:52:38","2018-06-08 00:00:00",58057,"joao pessoa",PB,-7.18344960503403039706,-34.84126792894230826471,1,143.24,1,1,credit_card,7,0,0,1,1,1,1,119.90,23.34,143.24,0.162943,119.90,400.00,4693.00,0,"2018-05-17 12:17:02","2018-05-17 12:17:02",perfumery,1,896e022be4ff3920f1c4fec42b4bb73b,4,0,0,0,66.21,0.41,72.42,98.18,171.00,1,1,-21,0,0,21
009ac365164f8e06f59d18a08045f6c4,7887f43daaa91055f85b6dd23cccdfcb,1e5dec3847fa11b24069995161a7b95e,delivered,"2017-11-23 00:03:52","2017-11-23 00:11:24","2017-11-23 15:16:58","2017-11-29 16:33:25","2017-12-13 00:00:00",36770,cataguases,MG,-21.38805414241516527642,-42.69050462211027760976,1,32.00,6,2,voucher,1,1,1,1,1,1,1,16.90,15.10,32.00,0.471875,16.90,300.00,1428.00,0,"2017-11-29 00:11:24","2017-11-29 00:11:24",garden_tools,1,6d3234ab820cd1d7b0e74a4b80292613,5,0,0,0,83.34,0.13,15.09,145.27,160.49,1,1,-14,0,0,14
009c278fa2ed6e7ec498200b60193ca8,f016a9301ce9a894a43e607fc0355014,ba0a20e238448e2ae8bedaf7a8e04393,delivered,"2018-01-11 12:58:45","2018-01-11 13:10:34","2018-01-13 02:15:45","2018-01-31 21:12:54","2018-02-09 00:00:00",89400,"porto uniao",SC,-26.24799548594769124684,-51.07950025593373158228,1,45.09,1,1,credit_card,2,0,0,1,1,1,1,29.99,15.10,45.09,0.334886,29.99,300.00,816.00,0,"2018-01-17 13:10:34","2018-01-17 13:10:34",telephony,1,8538822c4c9eb266f02f91ff3b53e9fe,5,0,0,1,92.73,0.20,37.09,450.95,488.24,1,1,-9,0,0,9
009e11afa25aa95ae78e60a793995c9b,1b7c152aba1c7478309329cfec0bb5d1,b3c1bc5b24affd7cfb96752860b44640,delivered,"2017-10-19 23:56:16","2017-10-20 00:15:00","2017-10-20 16:39:05","2017-10-31 23:22:56","2017-12-08 00:00:00",69044,manaus,AM,-3.06501706377248445294,-60.05898192929596688235,1,65.14,1,1,credit_card,1,0,0,1,1,1,1,30.99,34.15,65.14,0.524255,30.99,625.00,3220.00,0,"2017-10-26 00:15:00","2017-10-26 00:15:00",garden_tools,1,b0c6af585a16552e3ac5b441271c907c,5,0,0,0,36.71,0.31,16.40,270.73,287.44,1,1,-38,0,0,38
009fa9bd0d92710e840793bfefa80867,ed19fa6ce948d52be769926c2baaa17c,0124721bc33e0aa6772b42d4ccfd01db,delivered,"2017-06-14 09:44:30","2017-06-17 03:50:11","2017-06-19 21:14:50","2017-07-08 17:26:30","2017-07-11 00:00:00",38710,"major porto",MG,NULL,NULL,1,100.33,1,1,boleto,1,0,0,1,1,1,1,84.99,15.34,100.33,0.152895,84.99,550.00,5040.00,0,"2017-06-26 03:32:58","2017-06-26 03:32:58",perfumery,1,95aa16d51abe6916225a97c15ed0459f,4,0,0,0,428.85,66.09,65.41,452.19,583.70,1,1,-3,0,0,3
00a0116ff15ff973ea16bee881208ae7,89a187407adfc8a32a4d6233a6a237d8,c7e193525b2825ccfe5c65875c0db1dc,delivered,"2018-02-18 16:22:23","2018-02-18 17:27:05","2018-02-19 18:22:53","2018-03-03 00:38:50","2018-03-15 00:00:00",79002,"campo grande",MS,-20.45992631458111837162,-54.61173109941502830068,1,194.12,1,1,credit_card,10,0,0,1,1,1,1,149.00,45.12,194.12,0.232434,149.00,6550.00,8000.00,0,"2018-02-22 17:27:05","2018-02-22 17:27:05",computers_accessories,1,61d37d0493b0a3f3bacd45fd91c21a76,5,0,0,1,27.84,1.08,24.93,270.27,296.27,1,1,-12,0,0,12
00a12754417a49a9dec20361849aa917,4cb9c04be8cfbc5c1e0519344c72a5ed,baa8514552c2181d27fa72c8fdcbb36a,delivered,"2018-05-08 21:58:57","2018-05-08 22:15:28","2018-05-09 12:34:00","2018-05-10 18:26:22","2018-05-16 00:00:00",02111,"sao paulo",SP,-23.51764300121214002703,-46.59275687764759956757,1,57.72,1,1,credit_card,3,0,0,1,1,1,1,48.90,8.82,57.72,0.152807,48.90,350.00,3344.00,0,"2018-05-10 22:15:28","2018-05-10 22:15:28",housewares,1,4155833440f10909211f327371428bd6,4,0,0,1,144.57,0.28,14.31,29.87,44.46,1,1,-6,0,0,6
00a13ab02fbe82f78cd84f14e41564ed,9ac1fd75f48d0f50af8400cd461495cb,6e766da2653f726764bc9879a3512931,delivered,"2017-12-09 19:22:59","2017-12-09 19:32:49","2017-12-11 21:24:27","2017-12-14 23:33:23","2017-12-28 00:00:00",09350,maua,SP,-23.68072925216332430918,-46.44423827270238675362,1,168.35,1,1,credit_card,1,0,0,1,1,1,1,159.49,8.86,168.35,0.052628,159.49,175.00,2376.00,0,"2017-12-14 19:32:49","2017-12-14 19:32:49",sports_leisure,1,0060224a4750ca9f2df557474bcfb605,5,0,0,0,32.16,0.16,49.86,74.15,124.17,1,1,-14,0,0,14
00a174dbf11967d260033fa6ab711493,ae06f7ef9cae527f248b5401c5663265,898106ec3d6efd802c031b7e7bbcc1fb,delivered,"2017-11-27 10:29:23","2017-11-27 10:56:20","2017-11-29 20:03:53","2017-12-19 19:33:32","2017-12-20 00:00:00",27310,"barra mansa",RJ,-22.54281336931744520930,-44.17172225377747937209,1,291.43,1,1,credit_card,1,0,0,1,1,1,1,249.90,41.53,291.43,0.142504,249.90,14600.00,56448.00,0,"2017-12-01 10:56:20","2017-12-01 10:56:20",furniture_decor,1,714b8f899b9e039e4fb59ff083935f67,1,1,1,1,22.38,0.45,57.13,479.49,537.07,1,1,-1,0,0,1
00a1e977cf6e672402963940db55d919,e0dc8ea464de23db3b4aa5fa6ae07cc3,383fa1a759c0437605732a46d4f43d2c,delivered,"2018-07-25 16:25:31","2018-07-25 16:35:16","2018-07-26 11:53:00","2018-07-27 16:12:04","2018-08-02 00:00:00",71918,brasilia,DF,-15.83745424887521342500,-48.02743965338632435000,1,32.64,1,1,credit_card,1,0,0,1,1,1,1,24.89,7.75,32.64,0.237439,24.89,230.00,3360.00,0,"2018-07-27 16:35:16","2018-07-27 16:35:16",electronics,1,bd186ba5b34b4f246234fa2c0d17254b,5,0,0,0,20.69,0.16,19.30,28.32,47.78,1,1,-6,0,0,6
00a250dbdb3153cc6ecf4d3f07ef6a17,ccff27cfcda46bdff5e51b6e6711a85c,8004f80e361a5ee23aadb7418a685fc2,delivered,"2017-12-10 18:07:24","2017-12-10 18:15:33","2017-12-12 21:07:48","2017-12-14 17:47:58","2017-12-29 00:00:00",12233,"sao jose dos campos",SP,-23.24668068731420081000,-45.88690913568321867000,1,61.77,1,1,credit_card,6,0,0,1,1,1,1,53.99,7.78,61.77,0.125951,53.99,200.00,3328.00,0,"2017-12-15 18:15:33","2017-12-15 18:15:33",perfumery,1,a555fec0a2d54ccb104762e54f058603,2,1,1,1,18.42,0.14,50.87,44.67,95.68,1,1,-15,0,0,15
00a379dfab816a83741012b71b264098,5e3b89299a7d6e3e10f9bc6e77923f88,464a3d024ae34727fcaf86198537f5f1,delivered,"2018-08-03 19:50:50","2018-08-03 20:04:20","2018-08-09 13:32:00","2018-08-10 18:18:35","2018-08-08 00:00:00",03685,"sao paulo",SP,-23.52414487752882355844,-46.47840266563503607792,1,23.38,1,1,credit_card,1,0,0,1,1,1,1,15.99,7.39,23.38,0.316082,15.99,200.00,2560.00,0,"2018-08-07 20:04:20","2018-08-07 20:04:20",stationery,1,d28dadae6398b459a81d87981cdd3d98,1,1,1,1,16.87,0.23,137.46,28.78,166.46,1,1,2,1,2,0
00a3a334aec7455a6d3319981499a3da,73bcbe6adbf53dee67bec4399c32b98b,a3b14b09ee78619350083da5c35f0193,delivered,"2017-10-25 11:00:28","2017-10-26 21:30:44","2017-10-30 20:55:30","2017-11-04 15:53:38","2017-11-13 00:00:00",07952,"francisco morato",SP,-23.27319844697990364286,-46.72809762864202714286,1,36.35,1,1,credit_card,3,0,0,1,1,1,1,24.50,11.85,36.35,0.325997,24.50,150.00,2304.00,0,"2017-11-01 21:30:14","2017-11-01 21:30:14",consoles_games,1,c1651cc465c13045aa11f6202b233940,5,0,0,0,21.19,34.50,95.41,114.97,244.89,1,1,-9,0,0,9
00a3f1ef430d3984dece2f39d6cbf431,6220c6ab35c110dc7945b0bba49dc486,9b5ed7dd6e900a8dddac78911cc22562,delivered,"2018-05-18 13:28:08","2018-05-18 13:55:09","2018-05-21 11:44:00","2018-06-06 15:42:48","2018-06-06 00:00:00",09932,diadema,SP,-23.66525509275080361111,-46.61635840709584211111,1,201.99,1,1,credit_card,8,0,0,1,1,1,1,179.00,22.99,201.99,0.113818,179.00,2841.00,23920.00,0,"2018-05-22 13:55:09","2018-05-22 13:55:09",housewares,1,d2e01c5597d53456f703db053fa18c63,5,0,0,1,161.38,0.45,69.81,387.98,458.24,1,1,0,0,0,0
00a4d94df1c9757661679b2f4bd6d311,6fe655df4b9e1e4a3fc234cec27c55aa,c934b7146180892c1d0c54bd452f0fda,delivered,"2018-04-26 12:41:29","2018-04-27 03:30:47","2018-05-02 10:20:00","2018-05-07 20:28:56","2018-05-22 00:00:00",13272,valinhos,SP,-22.95160188753168156173,-47.00199555891175873457,1,59.33,1,1,boleto,1,0,0,1,1,1,1,37.90,21.43,59.33,0.361200,37.90,2250.00,4400.00,0,"2018-05-04 03:30:26","2018-05-04 03:30:26",auto,1,1bbfd50bad517dbeb993926d510272b5,5,0,0,1,61.82,14.82,126.82,130.15,271.79,1,1,-15,0,0,15
00a500bc03bc4ec968e574c2553bed4b,3d2f26eab3f79dd1fe9977f615e70c2f,cd88b962adbc4b174353217f99dc6174,unavailable,"2017-11-23 10:53:01","2017-11-25 10:54:38",NULL,NULL,"2018-01-08 00:00:00",41180,salvador,BA,-12.95962564522737102326,-38.44890384613313120930,1,555.99,1,1,credit_card,8,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,cea44be87d0e2370f1304b3805596e5d,2,1,1,0,14.85,48.03,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL
00a57dfbb049fbaae10763e2cf15f797,33653a722db1d2f6bfe739b3a07f11d6,01689985c22786e41347d5167048b25e,delivered,"2018-07-20 11:09:30","2018-07-21 03:25:11","2018-07-23 13:19:00","2018-07-30 19:25:47","2018-08-13 00:00:00",79002,"campo grande",MS,-20.45992631458111837162,-54.61173109941502830068,1,337.38,1,1,boleto,1,0,0,1,3,1,1,269.70,67.68,337.38,0.200605,89.90,1551.00,9438.00,0,"2018-07-26 03:25:11","2018-07-26 03:25:11",computers_accessories,1,dbf71f79f088d589caaac656b426eab8,5,0,0,0,83.69,16.26,57.90,174.11,248.27,1,1,-14,0,0,14
00a690becda145533fa5a54daa7b6ad5,2826dbfaa1d90ea2b97c93c35fc4cd92,5d5fe6ce70b1d9f2163eca85df9e6f85,delivered,"2018-04-08 21:55:50","2018-04-08 22:09:40","2018-04-09 22:28:54","2018-04-24 12:57:05","2018-05-08 00:00:00",78043,cuiaba,MT,-15.58555968283634331156,-56.10773201885629559296,1,117.42,1,1,credit_card,1,0,0,1,1,1,1,88.34,29.08,117.42,0.247658,88.34,2500.00,14400.00,0,"2018-04-12 22:09:40","2018-04-12 22:09:40",furniture_decor,1,aed38a2c5cc4f1e9d707556d60db0289,5,0,0,1,158.93,0.23,24.32,350.47,375.02,1,1,-14,0,0,14
00a77f9cc25b05b2004752593d7b8888,acb6cc6ec99086b8b53c858a0731c189,87dff19086a1aa321cf06195ab40631c,delivered,"2017-06-22 19:53:24","2017-06-22 20:05:22","2017-06-23 12:33:16","2017-07-07 21:45:44","2017-07-14 00:00:00",22785,"rio de janeiro",RJ,-22.97990032972108615789,-43.49176475913368298684,1,196.40,1,1,credit_card,9,0,0,1,1,1,1,177.90,18.50,196.40,0.094196,177.90,2200.00,13608.00,0,"2017-06-28 20:05:22","2017-06-28 20:05:22",home_confort,0,NULL,NULL,NULL,NULL,NULL,NULL,0.20,16.47,345.21,361.87,1,1,-7,0,0,7
00a843f5a80c7aea894c558acc29f513,fd967f807427c24072652b1f62d4fe47,2c06826e53407560a26cc44d66d22726,delivered,"2017-09-01 13:09:44","2017-09-02 18:55:14","2017-09-04 19:04:27","2017-09-11 18:17:25","2017-09-27 00:00:00",90620,"porto alegre",RS,-30.04992483413686640789,-51.20192263924163053509,1,47.09,1,1,credit_card,4,0,0,1,1,1,1,32.99,14.10,47.09,0.299427,32.99,100.00,1140.00,0,"2017-09-08 18:55:14","2017-09-08 18:55:14",fixed_telephony,1,3440af42822145c52b3008af14b98ea1,3,1,0,1,42.94,29.76,48.15,167.22,245.13,1,1,-16,0,0,16
00a870c6c06346e85335524935c600c0,8a4ecf2e2fa5faaaf02827b368c0c17b,6e73ccb686c79f2406264857ad8f19ee,delivered,"2018-05-09 00:10:08","2018-05-10 00:14:29","2018-05-10 12:07:00","2018-05-17 01:04:12","2018-05-24 00:00:00",36037,"juiz de fora",MG,-21.77206207331580792157,-43.38341071196407886928,1,69.90,1,1,credit_card,1,0,0,1,1,1,1,69.90,0.00,69.90,0.000000,69.90,2600.00,15000.00,0,"2018-05-14 00:14:29","2018-05-14 00:14:29",furniture_decor,1,f2ef4bab77b6670b5862b064ae04668d,4,0,0,0,96.37,24.07,11.88,156.95,192.90,1,1,-7,0,0,7
00a9536682ecb394a3794c1608200803,3d64d81cb7d22325994c3ef4ad93d2e0,c5f6047fb345ffd234cf5b26268988be,delivered,"2017-05-12 23:38:09","2017-05-12 23:50:08","2017-05-15 15:30:06","2017-05-22 16:47:58","2017-05-31 00:00:00",18305,"capao bonito",SP,-24.01384671917768469231,-48.34081618801694442308,1,122.17,1,1,credit_card,10,0,0,1,1,1,1,109.90,12.27,122.17,0.100434,109.90,2000.00,23625.00,0,"2017-05-18 23:50:08","2017-05-18 23:50:08",bed_bath_table,1,385a950b97d99b4f95d6196ef8b4f1c8,3,1,0,1,107.31,0.20,63.67,169.30,233.16,1,1,-9,0,0,9
00a99c50fdff7e36262caba33821875a,7a399396442d5601cbedfbd0a3cf1da4,60ec651482858c327c177cf9360cc0a2,shipped,"2018-08-17 16:25:04","2018-08-17 16:35:18","2018-08-18 09:07:00",NULL,"2018-09-18 00:00:00",45990,"teixeira de freitas",BA,-17.54417668632646170149,-39.72756887987122065672,1,75.29,1,1,credit_card,4,0,0,1,1,1,1,52.99,22.30,75.29,0.296188,52.99,350.00,4125.00,0,"2018-08-21 16:35:18","2018-08-21 16:35:18",computers_accessories,1,e92a1612d8dcd014217178bd28cc54b2,5,0,0,1,23.75,0.17,16.53,NULL,NULL,0,0,NULL,NULL,NULL,NULL
