order_id,seller_id,order_status,order_purchase_timestamp,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_lat,customer_lng,seller_zip_code_prefix,seller_city,seller_state,seller_lat,seller_lng,is_cross_state,approximate_distance_km,seller_item_count,seller_distinct_product_count,seller_product_value,seller_freight_value,seller_value_including_freight,seller_freight_ratio,seller_total_weight_g,seller_total_volume_cm3,missing_product_attribute_items,primary_category_name,earliest_shipping_limit_date,latest_shipping_limit_date,order_delivered_carrier_date,handover_vs_earliest_limit_hours,handover_vs_latest_limit_hours,is_any_item_handover_late,is_all_items_handover_late,order_delivered_customer_date,order_estimated_delivery_date,is_delivery_analysis_eligible,delivery_variance_days,is_late_delivery,review_score,is_low_score,is_strict_negative_score,order_distinct_seller_count,is_multi_seller_order
0080eebb288dba1857ccf048dfe6bdfe,cc419e0650a3c5ba77189a1882b7556a,delivered,"2017-08-11 17:43:46",1024d89da874e3e84179752404838ab0,80210,curitiba,PR,-25.44048771158413170313,-49.24440387666874968750,09015,"santo andre",SP,-23.65936363644084708125,-46.52318334052175046250,1,339.06,1,1,7.00,14.10,21.10,0.668246,150.00,4275.00,0,telephony,"2017-08-21 17:45:16","2017-08-21 17:45:16","2017-08-15 15:52:35",-145.88,-145.88,0,0,"2017-08-18 20:35:02","2017-09-06 00:00:00",1,-19,0,3,1,0,1,0
0081ab2c99dc85945c28926b77dc6960,96493fab2fbb13a14d0c0e8772eef5c3,delivered,"2018-02-14 22:19:37",b4280a4f708b5e554795989590a542e8,06716,cotia,SP,-23.60771818906940300000,-46.89997506974343640136,05537,"sao paulo",SP,-23.58593543223021047541,-46.73503172743776375410,0,16.98,1,1,269.00,10.70,279.70,0.038255,200.00,2592.00,0,computers_accessories,"2018-02-20 23:31:20","2018-02-20 23:31:20","2018-02-17 00:39:11",-94.87,-94.87,0,0,"2018-02-19 18:49:01","2018-03-01 00:00:00",1,-10,0,2,1,1,1,0
0081ce648af7d6a7bac2a93b6035d1e3,54965bbe3e4f07ae045b90b0b8541f52,delivered,"2017-11-08 13:38:11",83ae47dedb34563d71d7a406f282d2eb,96810,"santa cruz do sul",RS,-29.71724544600843763485,-52.43078315444668863485,85851,"foz do iguacu",PR,-25.54184471158941689441,-54.58482020405327080124,1,510.44,1,1,99.90,17.95,117.85,0.152312,1300.00,18000.00,0,bed_bath_table,"2017-11-16 02:51:05","2017-11-16 02:51:05","2017-11-10 18:28:35",-128.38,-128.38,0,0,"2017-11-22 19:33:00","2017-12-01 00:00:00",1,-9,0,5,0,0,1,0
0084209c576daad6ff4534902fcb4892,4a3ca9315b744ce9f8e9374361493884,delivered,"2017-07-05 13:14:26",f3c96794acb463d2a2785d4eb46af0bf,23035,"rio de janeiro",RJ,-22.94589410293566006667,-43.59445702153844692381,14940,ibitinga,SP,-21.75732063771275830070,-48.82974353343715815385,1,554.34,1,1,69.90,15.24,85.14,0.178999,800.00,23625.00,0,bed_bath_table,"2017-07-11 17:38:02","2017-07-11 17:38:02","2017-07-06 15:29:25",-122.14,-122.14,0,0,"2017-07-18 12:34:02","2017-07-27 00:00:00",1,-9,0,3,1,0,1,0
0084e195fbd72ae51599af47f04afede,bd0389da23d89b726abf911cccc54596,delivered,"2018-03-14 23:57:00",42bb190d26c930a9e7488bf0abbe87ff,91130,"porto alegre",RS,-30.00435294025177556436,-51.13114718861930850000,71691,brasilia,DF,-15.88016232731589722727,-47.81695942803693884848,1,1606.51,1,1,89.90,23.13,113.03,0.204636,150.00,3080.00,0,computers_accessories,"2018-03-21 00:10:59","2018-03-21 00:10:59","2018-03-15 19:52:29",-124.31,-124.31,0,0,"2018-05-04 22:22:18","2018-04-10 00:00:00",1,24,1,1,1,1,1,0
00858d03144cc35cfd1dd043647e7c88,d91fb3b7d041e83b64a00a3edfb37e4f,delivered,"2018-03-14 22:53:09",89ec7229219bb8b0c1d0da3b74977e23,94110,gravatai,RS,-29.91155743531841405000,-51.06081876136154305000,11704,"praia grande",SP,-24.02652566788820791202,-46.47823694263503721994,1,796.32,1,1,165.00,19.03,184.03,0.103407,350.00,5967.00,0,home_appliances,"2018-03-20 23:09:38","2018-03-20 23:09:38","2018-03-15 20:34:31",-122.59,-122.59,0,0,"2018-03-22 23:45:59","2018-04-25 00:00:00",1,-34,0,4,0,0,1,0
008720830a8a30e39e6f22f81818a141,7a67c85e85bb2ce8582c35f2203ad736,delivered,"2017-08-13 16:44:57",634348bbcede56e5731bfb277a34ca80,05642,"sao paulo",SP,-23.62169532835668286538,-46.73602292761920347115,03426,"sao paulo",SP,-23.55233644110928653571,-46.53686856423847271429,0,21.71,1,1,57.99,11.73,69.72,0.168244,1000.00,15750.00,0,baby,"2017-08-17 16:55:17","2017-08-17 16:55:17","2017-08-14 16:12:41",-72.71,-72.71,0,0,"2017-08-18 10:24:01","2017-08-25 00:00:00",1,-7,0,5,0,0,1,0
0087889a1c836be17f58afd7f1729a4a,fe2032dab1a61af8794248c8196565c9,delivered,"2017-10-23 11:03:27",a2dbc98e10ce1a8a3a0c98b4b41ef63c,13092,campinas,SP,-22.89500060780138083846,-47.03483554893081656154,13030,campinas,SP,-22.92496986205361420000,-47.07428354596362012308,0,5.24,1,1,259.00,10.63,269.63,0.039424,540.00,5681.00,0,perfumery,"2017-10-27 11:35:25","2017-10-27 11:35:25","2017-10-23 22:49:46",-84.76,-84.76,0,0,"2017-10-24 20:22:04","2017-11-03 00:00:00",1,-10,0,5,0,0,1,0
008819c6d5f6da6fa5cd9d50ca927cf4,6560211a19b47992c3666cc44a7e94c0,delivered,"2018-08-04 21:40:35",f3591ae7686317e84ebbf646bedf3e24,02012,"sao paulo",SP,-23.51306602618850564286,-46.63196817761763528571,05849,"sao paulo",SP,-23.65236617784017336364,-46.75575337195746080682,0,19.98,1,1,55.00,7.65,62.65,0.122107,250.00,640.00,0,watches_gifts,"2018-08-06 21:50:11","2018-08-06 21:50:11","2018-08-06 13:34:00",-8.27,-8.27,0,0,"2018-08-07 20:12:22","2018-08-09 00:00:00",1,-2,0,3,1,0,1,0
00891ba5de66f55000ee358ceea9b345,218d46b86c1881d022bce9c68a7d4b15,delivered,"2017-05-14 17:19:43",d0cceb06b81f83e06c5cb63c3f9cb8d3,70658,brasilia,DF,-15.79468718399704400000,-47.93546669816588730435,14070,"ribeirao preto",SP,-21.11271327505401692857,-47.79081007447943532143,1,591.53,1,1,133.00,16.69,149.69,0.111497,650.00,5832.00,0,sports_leisure,"2017-05-19 17:35:15","2017-05-19 17:35:15","2017-05-15 09:03:10",-104.53,-104.53,0,0,"2017-05-23 15:05:29","2017-06-07 00:00:00",1,-15,0,5,0,0,1,0
008990da719764fb392914d8ab53ad04,85d9eb9ddc5d00ca9336a2219c97bb13,delivered,"2018-05-11 19:20:54",d3391cadc57741a0defe8a569e476813,27930,macae,RJ,-22.40021353511365822699,-41.81555267555437624540,31255,"belo horizonte",MG,-19.86949505446245882990,-43.95094395435070430928,1,358.09,1,1,35.90,18.23,54.13,0.336782,250.00,2378.00,0,computers_accessories,"2018-06-01 19:37:41","2018-06-01 19:37:41","2018-05-24 13:47:00",-197.84,-197.84,0,0,"2018-06-05 14:18:36","2018-06-19 00:00:00",1,-14,0,5,0,0,1,0
008a1b3db2a8bf63418c2cf7c7f494b1,8b28d096634035667e8263d57ba3368c,delivered,"2018-04-02 09:33:25",ea9657105a8bd47c0a60e1f2a8f2842d,35460,brumadinho,MG,-20.13944080447951048402,-44.17686088474677124658,12243,"sao jose dos campos",SP,-23.20226809216726447603,-45.89802848030464601370,1,384.20,1,1,14.89,18.23,33.12,0.550423,75.00,1760.00,0,health_beauty,"2018-04-06 09:48:39","2018-04-06 09:48:39","2018-04-04 17:34:50",-40.23,-40.23,0,0,"2018-05-03 16:11:53","2018-04-23 00:00:00",1,10,1,1,1,1,1,0
008a40c2b8b21893e04945ce58854b55,a5cba26a62b8b4d0145b68b841e62e7f,delivered,"2018-04-29 20:26:41",5c88de047e539f2ed9a643b3c7522f14,17250,bariri,SP,-22.07402227056758680319,-48.74025621655563046809,87303,"campo mourao",PR,-24.03407848867966085227,-52.37564132582677970455,1,431.07,1,1,99.00,13.00,112.00,0.116071,1150.00,23166.00,0,health_beauty,"2018-05-04 20:54:23","2018-05-04 20:54:23","2018-05-03 12:01:00",-32.89,-32.89,0,0,"2018-05-08 17:14:38","2018-05-28 00:00:00",1,-20,0,1,1,1,1,0
008c3a655c66f4d92370d0d422732f69,955fee9216a65b617aa5c0531780ce60,delivered,"2018-03-04 23:15:49",2b40d79d838a6fa4022ee7f7070bcd6d,18080,sorocaba,SP,-23.48522280470700547664,-47.45986989975185122430,04782,"sao paulo",SP,-23.69101304628181302857,-46.70381010620762794286,0,80.37,1,1,90.00,9.44,99.44,0.094932,900.00,9744.00,0,computers_accessories,"2018-03-12 04:08:25","2018-03-12 04:08:25","2018-03-07 00:32:29",-123.60,-123.60,0,0,"2018-03-09 20:27:41","2018-03-15 00:00:00",1,-6,0,4,0,0,1,0
008ce8764db2e397e153000e017475b6,2e1c9f22be269ef4643f826c9e650a52,delivered,"2018-05-18 20:42:47",00fb957ae14ffd35a3211d8aa6d9cf9c,04009,"sao paulo",SP,-23.58911875974282957143,-46.63631366826862028571,04850,"sao paulo",SP,-23.74794736404954566071,-46.68180588603653755357,0,18.26,1,1,43.49,27.39,70.88,0.386428,600.00,16650.00,0,health_beauty,"2018-05-22 20:57:50","2018-05-22 20:57:50","2018-05-21 17:38:00",-27.33,-27.33,0,0,"2018-05-23 20:53:37","2018-05-28 00:00:00",1,-5,0,5,0,0,1,0
008cfe221ab054c89bc31720098cca51,3b872fd4747f01cc56206f2934198618,delivered,"2018-08-08 07:52:21",3b25730ea4e83eae8c0e90b100dde51d,05659,"sao paulo",SP,-23.60942057033475152542,-46.72390604290639603390,14940,ibitinga,SP,-21.75732063771275830070,-48.82974353343715815385,0,298.47,1,1,109.99,36.85,146.84,0.250953,12250.00,78678.00,0,bed_bath_table,"2018-08-10 08:05:09","2018-08-10 08:05:09","2018-08-09 16:22:00",-15.72,-15.72,0,0,"2018-08-14 20:05:34","2018-08-20 00:00:00",1,-6,0,3,1,0,1,0
008d9bf350ff02ed444b3452cf3f57e0,1da3aeb70d7989d1e6d9b0e887f97c23,delivered,"2018-06-04 08:57:02",0511b00dba27c937d7c1b15aa385359e,29101,"vila velha",ES,-20.34503019579622616957,-40.28790374199652848177,04265,"sao paulo",SP,-23.58735360067014925806,-46.61525833895385483871,1,745.32,2,1,19.98,30.46,50.44,0.603886,490.00,5616.00,0,toys,"2018-06-12 09:11:48","2018-06-12 09:11:48","2018-06-04 12:19:00",-188.88,-188.88,0,0,"2018-06-13 19:24:52","2018-07-11 00:00:00",1,-28,0,5,0,0,1,0
008dc31c0ae7121f2791953ae5f532c3,6a8b085f816a1f75f92dbac6eb545f8f,delivered,"2018-01-06 11:22:56",429fbed971f52697e9bd392d94787bc7,65072,"sao luis",MA,-2.50124220062600258485,-44.24816336596761855556,14709,bebedouro,SP,-20.92459950848742370833,-48.49059077246631816667,1,2099.52,1,1,28.50,34.15,62.65,0.545092,100.00,816.00,0,auto,"2018-01-11 11:33:49","2018-01-11 11:33:49","2018-01-08 19:54:05",-63.66,-63.66,0,0,"2018-01-29 21:22:18","2018-02-05 00:00:00",1,-7,0,5,0,0,1,0
008dd5e80ebf8f849aa0c5bf4e22ce7a,7ad32824caee82087b3e2e5f33b1bf32,delivered,"2018-03-20 20:31:23",4125ca92d09b7d7a7709209878845a0e,17053,bauru,SP,-22.36584450665410802703,-49.07472118067487986486,14940,ibitinga,SP,-21.75732063771275830070,-48.82974353343715815385,0,72.22,1,1,199.00,8.74,207.74,0.042072,5650.00,13800.00,0,bed_bath_table,"2018-03-28 02:56:19","2018-03-28 02:56:19","2018-03-22 23:48:27",-123.13,-123.13,0,0,"2018-03-23 18:04:16","2018-04-02 00:00:00",1,-10,0,1,1,1,1,0
008eaf9004164883520d0bd32b107261,8e6cc767478edae941d9bd9eb778d77a,delivered,"2017-07-10 20:42:56",b7eccb8247dce2f986bc667143eb475e,21625,"rio de janeiro",RJ,-22.83260534906003650000,-43.40280856194904525758,38442,araguari,MG,-18.64509949474166447619,-48.20499335469828246429,1,682.65,1,1,135.90,21.44,157.34,0.136265,2500.00,23529.00,0,housewares,"2017-07-18 02:10:13","2017-07-18 02:10:13","2017-07-14 13:47:42",-84.38,-84.38,0,0,"2017-07-21 20:34:41","2017-08-08 00:00:00",1,-18,0,5,0,0,1,0
008f831b7185cff7ab35a46c37d64cd2,1690cada046eb7e92c12f98b1f8a8167,delivered,"2018-06-30 11:39:38",18cd91b09cbc8c28ae022b38889aeb5f,85869,"foz do iguacu",PR,-25.49065150391306223585,-54.55736637931499820755,01303,"sao paulo",SP,-23.54950569815465820482,-46.64843251428848512651,1,828.56,1,1,249.00,37.09,286.09,0.129645,4500.00,8208.00,0,auto,"2018-07-03 11:50:14","2018-07-03 11:50:14","2018-07-03 07:25:00",-4.42,-4.42,0,0,"2018-07-07 12:21:32","2018-07-25 00:00:00",1,-18,0,5,0,0,1,0
008fab5602c441d51f30b1464f5d4643,ebd2d60905fb58271facef5596b620d3,delivered,"2017-02-22 10:37:41",7e2a8ae1e36400f3da3f99af72023648,33400,"lagoa santa",MG,-19.63652010448440868130,-43.89965142692265361069,18683,"lencois paulista",SP,-22.60144304535506004348,-48.80710410454743347826,1,606.38,1,1,49.99,15.56,65.55,0.237376,900.00,14400.00,0,health_beauty,"2017-02-26 10:37:41","2017-02-26 10:37:41","2017-02-22 14:03:10",-92.58,-92.58,0,0,"2017-03-03 12:43:46","2017-03-23 00:00:00",1,-20,0,5,0,0,1,0
0091a677651feaf5a08d7bb147681e14,6560211a19b47992c3666cc44a7e94c0,delivered,"2018-08-24 13:27:17",40774d861c6ca4cc0139739a04d930a8,13010,campinas,SP,-22.90437708368825726496,-47.05895209128777294872,05849,"sao paulo",SP,-23.65236617784017336364,-46.75575337195746080682,0,88.75,1,1,38.00,7.53,45.53,0.165385,300.00,352.00,0,watches_gifts,"2018-08-28 13:44:42","2018-08-28 13:44:42","2018-08-27 18:33:00",-19.20,-19.20,0,0,"2018-08-28 16:32:05","2018-08-31 00:00:00",1,-3,0,4,0,0,1,0
00921e4911895b93c7b4fc0d80c0815e,688756f717c462a206ad854c5027a64a,delivered,"2018-06-13 13:55:55",be2cff6c84f1683300337ecd499992e0,04001,"sao paulo",SP,-23.57293947983718461864,-46.65111477720919224576,07094,guarulhos,SP,-23.45332396857463783673,-46.53993397498516691837,0,17.48,1,1,85.00,11.62,96.62,0.120265,1110.00,7200.00,0,housewares,"2018-06-19 14:17:26","2018-06-19 14:17:26","2018-06-19 14:02:00",-0.26,-0.26,0,0,"2018-06-20 15:21:57","2018-06-25 00:00:00",1,-5,0,5,0,0,1,0
0093cbf16a6afb7f0ab7cc821b6f9e92,8581055ce74af1daba164fdbd55a40de,delivered,"2017-11-11 13:05:52",89b30dd291178926f8564ac63b8d663a,88345,camboriu,SC,-27.03084885666220088889,-48.66208180496918191111,07112,guarulhos,SP,-23.46870426001278036667,-46.51614189492682566667,1,451.04,1,1,117.30,25.66,142.96,0.179491,4105.00,44890.00,0,auto,"2017-11-17 13:26:57","2017-11-17 13:26:57","2017-11-16 20:27:16",-16.99,-16.99,0,0,"2017-11-25 14:46:58","2017-12-08 00:00:00",1,-13,0,5,0,0,1,0
00946f674d880be1f188abc10ad7cf46,5cf13accae3222c70a9cac40818ae839,delivered,"2017-12-09 19:11:22",1d74273c053909be057f50f65b48522f,06114,osasco,SP,-23.53356011630756120000,-46.79780463580426420000,38700,"patos de minas",MG,-18.59514103087888406753,-46.51867937098783759481,1,549.89,2,2,199.80,32.92,232.72,0.141458,1750.00,22882.00,0,pet_shop,"2017-12-14 19:30:37","2017-12-14 19:30:37","2017-12-11 18:47:04",-72.73,-72.73,0,0,"2017-12-17 10:19:09","2018-01-05 00:00:00",1,-19,0,4,0,0,1,0
00949655cdd8d0465e433a5e6c9643e5,8648b1e89e9b349e32d3741b30ec737e,delivered,"2018-06-25 21:14:53",211391a801f7f19d9dcd7bbe813b2622,02410,"sao paulo",SP,-23.47581667178494985075,-46.62302829333570182090,12308,jacarei,SP,-23.30391690984931170992,-45.96265248801374266412,0,70.05,1,1,18.00,7.87,25.87,0.304213,100.00,6160.00,0,construction_tools_construction,"2018-06-29 03:31:55","2018-06-29 03:31:55","2018-06-27 11:01:00",-40.52,-40.52,0,0,"2018-06-28 18:22:18","2018-07-05 00:00:00",1,-7,0,5,0,0,1,0
0094bd07f49fed90209ffa62d1ef26d6,5670f4db5b62c43d542e1b2d56b0cf7c,delivered,"2018-05-01 02:04:16",67339b5ed21a26219ebbeba53fba836a,11725,"praia grande",SP,-23.99742100393030932609,-46.42279317244965444565,03694,"sao paulo",SP,-23.53207132020749650893,-46.47633256338806540179,0,52.03,1,1,11.53,7.39,18.92,0.390592,100.00,1936.00,0,perfumery,"2018-05-09 04:12:53","2018-05-09 04:12:53","2018-05-10 19:19:00",39.10,39.10,1,1,"2018-05-16 21:12:15","2018-05-14 00:00:00",1,2,1,1,1,1,1,0
0094d4660e323945f84f5c29eb348aae,46dc3b2cc0980fb8ec44634e21d2718e,delivered,"2018-01-24 22:05:42",576a1f3bd1b073f5a84b23075a37b90e,89370,papanduva,SC,-26.40493104975986737975,-50.14577091268070067089,22240,"rio de janeiro",RJ,-22.93526347623966319231,-43.18726357297115227885,1,801.80,1,1,269.99,39.41,309.40,0.127376,6300.00,26880.00,0,sports_leisure,"2018-01-30 22:14:25","2018-01-30 22:14:25","2018-01-25 18:22:43",-123.86,-123.86,0,0,"2018-02-05 16:04:17","2018-02-23 00:00:00",1,-18,0,5,0,0,1,0
0094dc9ea7e3cd54d95aea42685673ff,16090f2ca825584b5a147ab24aa30c86,delivered,"2017-03-07 21:48:19",a6b24ceddbf05b497a2dcdc301984aaf,20775,"rio de janeiro",RJ,-22.89478760770508513793,-43.27754555337602064655,12940,atibaia,SP,-23.11473052430800882213,-46.55288053987791055336,1,336.12,1,1,89.99,14.80,104.79,0.141235,200.00,4096.00,0,consoles_games,"2017-03-15 21:55:31","2017-03-15 21:55:31","2017-03-09 10:02:59",-155.88,-155.88,0,0,"2017-03-14 15:34:31","2017-03-30 00:00:00",1,-16,0,4,0,0,1,0
0095790a64527ec83aeaaf99023c050e,3d871de0142ce09b7081e2b9d1733cb1,delivered,"2017-11-15 13:36:30",35ecdf6858edc6427223b64804cf028e,65075,"sao luis",MA,-2.50222035861674393695,-44.29231416668531428112,13232,"campo limpo paulista",SP,-23.21174633273221406944,-46.76287513805131018056,1,2318.12,1,1,19.90,42.76,62.66,0.682413,250.00,10000.00,0,watches_gifts,"2017-11-21 13:50:26","2017-11-21 13:50:26","2017-11-16 19:44:48",-114.09,-114.09,0,0,"2017-12-07 21:46:56","2017-12-11 00:00:00",1,-4,0,5,0,0,1,0
0096668e5b0b8e9657a6f7209a4e58b4,c003204e1ab016dfa150abc119207b24,delivered,"2018-07-11 13:33:21",839ec7c231c579ed10ddab6610f8f12b,02111,"sao paulo",SP,-23.51764300121214002703,-46.59275687764759956757,07790,cajamar,SP,-23.37087914790086794030,-46.84796832895858325373,0,30.73,1,1,166.90,13.47,180.37,0.074680,2450.00,27000.00,0,auto,"2018-07-13 13:46:36","2018-07-13 13:46:36","2018-07-12 10:23:00",-27.39,-27.39,0,0,"2018-09-17 14:42:46","2018-07-19 00:00:00",1,60,1,4,0,0,1,0
009742b43f4530bc3db7f62332c50f4b,17e34d8224d27a541263c4c64b11a56b,delivered,"2017-10-24 15:15:58",bcbab0dedb521d9c5412dd8913b2c900,09015,"santo andre",SP,-23.65936363644084708125,-46.52318334052175046250,14085,"riberao preto",SP,-21.16589816646430045143,-47.79796917565806924000,0,306.66,1,1,133.74,12.44,146.18,0.085101,548.00,3200.00,0,computers_accessories,"2017-11-01 03:09:33","2017-11-01 03:09:33","2017-11-28 01:46:49",646.62,646.62,1,1,"2017-12-06 18:41:34","2017-11-10 00:00:00",1,26,1,2,1,1,1,0
00975e709cd12c34d3bd44e4a7f7a876,18a349e75d307f4b4cc646a691ed4216,delivered,"2017-08-21 12:54:37",ebcca806966fdf4317d0741eeee16004,13344,indaiatuba,SP,-23.10639223787464562500,-47.21535244981554345000,01319,"sao paulo",SP,-23.55188165773142713333,-46.64072797271625874444,0,76.79,1,1,86.80,7.86,94.66,0.083034,422.00,3240.00,0,cool_stuff,"2017-08-30 13:05:16","2017-08-30 13:05:16","2017-08-21 19:07:09",-209.97,-209.97,0,0,"2017-08-23 23:04:17","2017-09-06 00:00:00",1,-14,0,5,0,0,1,0
0097aafe2a01dd54e39888976160c377,56e361f411e38dcef17cdc2a3d99628b,delivered,"2018-08-23 14:41:37",2302114645331312215fffbe07aab78a,06060,osasco,SP,-23.55305446892852522973,-46.78198098470048881081,07113,guarulhos,SP,-23.46361133214069501220,-46.51767658255311040244,0,28.73,1,1,62.00,8.59,70.59,0.121689,450.00,18000.00,0,computers_accessories,"2018-08-28 02:35:10","2018-08-28 02:35:10","2018-08-27 14:49:00",-11.77,-11.77,0,0,"2018-08-28 15:58:56","2018-08-29 00:00:00",1,-1,0,4,0,0,1,0
0097f0545a302aafa32782f1734ff71c,7901646fdd36a55f564ffaf2dbccaaf7,delivered,"2018-03-05 18:15:11",dd12487859031219d411baa6f6ac20f5,03908,"sao paulo",SP,-23.58251935861187885185,-46.50719416982447029630,20021,"rio de janeiro",RJ,-22.91236954491342646591,-43.17350079335496260795,1,348.64,2,2,466.00,41.84,507.84,0.082388,5300.00,7912.00,0,garden_tools,"2018-03-09 18:30:41","2018-03-09 18:30:41","2018-03-06 22:04:03",-68.44,-68.44,0,0,"2018-03-21 18:16:52","2018-03-21 00:00:00",1,0,0,1,1,1,1,0
009838529bb913846ab6670d22865381,2d50d6282f8aa2257819a77bfaa0efe0,delivered,"2018-06-14 09:08:47",062238d27c69d03c3cf38b199d6a17a4,36036,"juiz de fora",MG,-21.76107559953464065990,-43.36695646517780125888,14940,ibitinga,SP,-21.75732063771275830070,-48.82974353343715815385,1,564.13,1,1,129.00,47.40,176.40,0.268707,5450.00,8000.00,0,bed_bath_table,"2018-06-20 09:31:04","2018-06-20 09:31:04","2018-06-18 13:56:00",-43.58,-43.58,0,0,"2018-06-26 16:36:44","2018-07-17 00:00:00",1,-21,0,3,1,0,1,0
0098dbda25722a3f019fe252a0cd10b3,cca3071e3e9bb7d12640c9fbe2301306,delivered,"2017-09-19 18:05:34",8c81d87b1a876ac44f968c7f112501f5,73760,"sao joao d'alianca",GO,-14.70666671151184885714,-47.52309920926433953571,14940,ibitinga,SP,-21.75732063771275830070,-48.82974353343715815385,1,796.03,1,1,143.54,21.49,165.03,0.130219,2200.00,16200.00,0,bed_bath_table,"2017-09-27 02:45:37","2017-09-27 02:45:37","2017-09-22 14:18:53",-108.45,-108.45,0,0,"2017-10-02 18:06:44","2017-10-11 00:00:00",1,-9,0,4,0,0,1,0
009905140e9f8cc35d5be897937381db,391fc6631aebcf3004804e51b40bcf1e,delivered,"2018-03-15 12:33:45",55c30000d759e95fa8d94da28ecd3288,74215,goiania,GO,-16.69761210069687439796,-49.27577399197888231633,14940,ibitinga,SP,-21.75732063771275830070,-48.82974353343715815385,1,564.56,2,1,79.98,36.46,116.44,0.313123,700.00,7600.00,0,bed_bath_table,"2018-03-26 12:49:18","2018-03-26 12:49:18","2018-03-16 17:12:25",-235.61,-235.61,0,0,"2018-03-28 20:44:41","2018-04-11 00:00:00",1,-14,0,5,0,0,1,0
00995d799817ecc3bd2abd8fbe59c430,620c87c171fb2a6dd6e8bb4dec959fc6,delivered,"2018-07-26 11:25:18",f507945d757fe904ec16d8e7bb7ba7ad,24452,"sao goncalo",RJ,-22.81929147155507267769,-43.00635838364597376033,25645,petropolis,RJ,-22.54079651100626784615,-43.20123507158807984615,0,36.86,1,1,49.90,12.92,62.82,0.205667,2550.00,12000.00,0,health_beauty,"2018-08-01 11:45:13","2018-08-01 11:45:13","2018-08-01 14:05:00",2.33,2.33,1,1,"2018-08-02 18:56:52","2018-08-08 00:00:00",1,-6,0,1,1,1,1,0
00998f38df3012359ef195ca75ebb329,ef0ace09169ac090589d85746e3e036f,delivered,"2018-05-11 11:52:34",40ab3e4a058e03da00c83586c4001193,58057,"joao pessoa",PB,-7.18344960503403039706,-34.84126792894230826471,24451,"sao goncalo",RJ,-22.82935127671040550435,-43.01399541493803304348,1,1947.12,1,1,119.90,23.34,143.24,0.162943,400.00,4693.00,0,perfumery,"2018-05-17 12:17:02","2018-05-17 12:17:02","2018-05-14 12:42:00",-71.58,-71.58,0,0,"2018-05-18 14:52:38","2018-06-08 00:00:00",1,-21,0,4,0,0,1,0
009ac365164f8e06f59d18a08045f6c4,f8db351d8c4c4c22c6835c19a46f01b0,delivered,"2017-11-23 00:03:52",1e5dec3847fa11b24069995161a7b95e,36770,cataguases,MG,-21.38805414241516527642,-42.69050462211027760976,13324,salto,SP,-23.20947127891647923288,-47.30922889223853335616,1,516.49,1,1,16.90,15.10,32.00,0.471875,300.00,1428.00,0,garden_tools,"2017-11-29 00:11:24","2017-11-29 00:11:24","2017-11-23 15:16:58",-128.91,-128.91,0,0,"2017-11-29 16:33:25","2017-12-13 00:00:00",1,-14,0,5,0,0,1,0
009c278fa2ed6e7ec498200b60193ca8,ea8482cd71df3c1969d7b9473ff13abc,delivered,"2018-01-11 12:58:45",ba0a20e238448e2ae8bedaf7a8e04393,89400,"porto uniao",SC,-26.24799548594769124684,-51.07950025593373158228,04160,"sao paulo",SP,-23.62547545562187481481,-46.61200044104113651852,1,536.53,1,1,29.99,15.10,45.09,0.334886,300.00,816.00,0,telephony,"2018-01-17 13:10:34","2018-01-17 13:10:34","2018-01-13 02:15:45",-106.91,-106.91,0,0,"2018-01-31 21:12:54","2018-02-09 00:00:00",1,-9,0,5,0,0,1,0
009e11afa25aa95ae78e60a793995c9b,582d4f8675b945722eda7c0cb61ba4c7,delivered,"2017-10-19 23:56:16",b3c1bc5b24affd7cfb96752860b44640,69044,manaus,AM,-3.06501706377248445294,-60.05898192929596688235,11250,bertioga,SP,-23.81839039682999463123,-46.08062370343077255980,1,2753.31,1,1,30.99,34.15,65.14,0.524255,625.00,3220.00,0,garden_tools,"2017-10-26 00:15:00","2017-10-26 00:15:00","2017-10-20 16:39:05",-127.60,-127.60,0,0,"2017-10-31 23:22:56","2017-12-08 00:00:00",1,-38,0,5,0,0,1,0
009fa9bd0d92710e840793bfefa80867,cc419e0650a3c5ba77189a1882b7556a,delivered,"2017-06-14 09:44:30",0124721bc33e0aa6772b42d4ccfd01db,38710,"major porto",MG,NULL,NULL,09015,"santo andre",SP,-23.65936363644084708125,-46.52318334052175046250,1,NULL,1,1,84.99,15.34,100.33,0.152895,550.00,5040.00,0,perfumery,"2017-06-26 03:32:58","2017-06-26 03:32:58","2017-06-19 21:14:50",-150.30,-150.30,0,0,"2017-07-08 17:26:30","2017-07-11 00:00:00",1,-3,0,4,0,0,1,0
00a0116ff15ff973ea16bee881208ae7,a1043bafd471dff536d0c462352beb48,delivered,"2018-02-18 16:22:23",c7e193525b2825ccfe5c65875c0db1dc,79002,"campo grande",MS,-20.45992631458111837162,-54.61173109941502830068,37175,ilicinea,MG,-20.94057753288660220000,-45.82723735222763830000,1,915.18,1,1,149.00,45.12,194.12,0.232434,6550.00,8000.00,0,computers_accessories,"2018-02-22 17:27:05","2018-02-22 17:27:05","2018-02-19 18:22:53",-71.07,-71.07,0,0,"2018-03-03 00:38:50","2018-03-15 00:00:00",1,-12,0,5,0,0,1,0
