order_id,order_item_id,order_status,order_purchase_timestamp,purchase_month,customer_id,customer_unique_id,customer_city,customer_state,product_id,category_name,product_weight_g,product_volume_cm3,seller_id,seller_city,seller_state,is_cross_state,shipping_limit_date,item_price,item_freight_value,item_value_including_freight,item_freight_ratio,is_delivered,is_canceled_or_unavailable,has_complete_product_dimension,has_complete_seller_dimension
0070092bb6004faafa287e5fc35971e9,1,delivered,"2017-07-25 11:42:58",2017-07-01,399d1e628c48b7c3b6389098be566cfd,0ee84527dd65b0a7fadd79df2fc273fe,"sao paulo",SP,31a2f42a87890f87d77daebdfabc182e,toys,1700,26250.00,4c03b9dd4c11ee2cb35c96c49efc9420,"campo limpo paulista",SP,0,"2017-07-31 11:55:24",149.00,14.06,163.06,0.086226,1,0,1,1
0071ee2429bc1efdc43aa3e073a5290e,1,delivered,"2018-01-22 11:08:15",2018-01-01,081a2d41949e652a50988fd39febb4a8,d462d9e30ff3df8b64ade2aac3cafc7a,"sao paulo",SP,00ffe57f0110d73fd84d162252b2c784,housewares,16000,352.00,53e4c6e0f4312d4d2107a8c9cddf45cd,pedreira,SP,0,"2018-01-26 14:17:41",179.98,12.46,192.44,0.064747,1,0,1,1
0072847849eafe70995fa51a714c81ac,1,delivered,"2018-05-14 13:44:52",2018-05-01,727dc68f327d34b77009f5d3da5250d9,bb7422969f2b502894c5b02697ba986d,iguape,SP,0f80705139ce16ea35bb489987399b55,toys,550,12000.00,de23c3b98a88888289c6f5cc1209054a,"sao paulo",SP,0,"2018-05-18 04:52:44",219.99,14.90,234.89,0.063434,1,0,1,1
00750f68bb64537034e93554c64b41b5,1,delivered,"2017-11-12 09:50:55",2017-11-01,49b0b78f8fd6fc95605c46e685c4b611,d77caf275e9f22055520d5a58bf0691f,maua,SP,526f833e1eb0a32ad9351145a761b9ab,watches_gifts,250,352.00,6560211a19b47992c3666cc44a7e94c0,"sao paulo",SP,0,"2017-11-17 10:10:32",129.00,8.16,137.16,0.059493,1,0,1,1
00756576f4e494406945ac21cb82cfe0,1,delivered,"2018-01-30 18:08:21",2018-01-01,f51670c66e7e928844fc66261ed1b91b,4ddf25b85103aa90e4e53f275db83285,"sao jose do rio preto",SP,bfc0d01be79d9038c7720f983bf954e0,watches_gifts,950,9600.00,634964b17796e64304cadf1ad3050fb7,"rio de janeiro",RJ,1,"2018-02-06 02:53:55",137.00,15.71,152.71,0.102875,1,0,1,1
00772b2af35643653f108fdac1155ee3,1,delivered,"2017-04-24 10:53:12",2017-04-01,3fa57a1801314f5064ffebcc14d2063b,88fcb680dc8cd2e540010c0750b78242,indaiatuba,SP,85b8a24337b4e2571f8fee38f4253a06,sports_leisure,300,5400.00,c3867b4666c7d76867627c2f7fb22e21,guara,SP,0,"2017-05-02 11:05:19",37.00,10.96,47.96,0.228524,1,0,1,1
00789ce015e7e5791c7914f32bb4fad4,1,delivered,"2017-06-28 23:31:33",2017-06-01,342c4258969c528c3469db9acaf6b0ad,2605c5e0b518e57802205cfb05246774,"rio de janeiro",RJ,f9d774a1820f792952eea079a40a7c6b,health_beauty,500,1596.00,2709af9587499e95e803a6498a5a56e9,"sao paulo",SP,1,"2017-07-04 23:43:34",154.00,14.83,168.83,0.087840,1,0,1,1
0078a358a14592b887eb140ef515f5ab,1,delivered,"2017-11-06 15:42:42",2017-11-01,e1f35a414cbae52d09c294b3e58c3e89,a6f9ff98ef3cedac9d8a2b88afc89972,anapolis,GO,722f84416177a451c3be217ef8ffa082,furniture_decor,19200,116000.00,cca3071e3e9bb7d12640c9fbe2301306,ibitinga,SP,1,"2017-11-10 15:55:43",253.52,82.86,336.38,0.246329,1,0,1,1
0079bca8e89bd52fdb87408e4f3fb94d,1,delivered,"2018-05-03 18:55:20",2018-05-01,137f50d5bfbcfb9578c50605cc9adb16,9bc0afc85b2f40c797f96f7911397708,"sao paulo",SP,19421075ae0b585f2dc13ff149e2119d,sports_leisure,150,2816.00,4c2b230173bb36f9b240f2b8ac11786e,"sao paulo",SP,0,"2018-05-10 03:31:09",49.90,7.39,57.29,0.128993,1,0,1,1
007bbb40c95870c0f75a7855f2636c65,1,delivered,"2018-04-24 10:37:50",2018-04-01,72a46280034e63cc3703b1f969f65733,dce5c2ba30e0cdab93060715a2f7dafb,"sao paulo",SP,0ec7b6a863e219792bc4d50d3a62a839,bed_bath_table,7474,62640.00,1e8b33f18b4f7598d87f5cbee2282cc2,"sao paulo",SP,0,"2018-04-30 11:31:27",148.90,13.95,162.85,0.085662,1,0,1,1
007beb35f98c075747e6fc4fd1c0cb73,1,delivered,"2017-09-23 08:32:53",2017-09-01,e5c49220ea97eddff8b1fbb594913a43,539a46fd0fe17b457ea27dacf709c406,"rio de janeiro",RJ,ce130b350f529a1d6288f927da7404ea,bed_bath_table,1450,6750.00,e38db885400cd35c71dfd162f2c1dbcf,brasilia,DF,1,"2017-09-28 08:50:17",64.90,18.69,83.59,0.223591,1,0,1,1
007c7cb12ef3567531307ca78d395758,1,delivered,"2018-02-20 11:31:56",2018-02-01,b4c4af6dbbbbafcfd8d6863fa0fc6e61,f9b89cfe153ff980aa3d8dc18b380888,itaberai,GO,15c30c08ae39469fbf52befff9569adb,electronics,490,2574.00,7e93a43ef30c4f03f38b393420bc753a,barueri,SP,1,"2018-02-26 11:47:38",179.00,16.00,195.00,0.082051,1,0,1,1
007ec946d4f798caf2b43c9d44c56421,1,delivered,"2017-11-24 13:05:15",2017-11-01,3ace63287bc8b41172016c06a5093808,25e6bea0f352b9c61d1bed324da0f5cb,gramado,RS,779559842fc122d55edbd03153f35e81,sports_leisure,200,7098.00,f8db351d8c4c4c22c6835c19a46f01b0,salto,SP,1,"2017-11-30 04:15:38",27.90,15.10,43.00,0.351163,1,0,1,1
007ff0b0f79be782f633fc3b18cbe337,1,delivered,"2018-02-03 17:46:53",2018-02-01,fc021f2dd664b49455528422c77b6aab,cbb7fc5fc1e854d9ee8f03c3eab82367,"belo horizonte",MG,e819fddd6622f30e872bfc89471c1408,furniture_decor,650,3120.00,7139dc5186aa238b006e066d8fbab2e4,amparo,SP,1,"2018-02-08 20:10:10",39.00,16.11,55.11,0.292324,1,0,1,1
0080eebb288dba1857ccf048dfe6bdfe,1,delivered,"2017-08-11 17:43:46",2017-08-01,6dc7d8b1ac961fe9d43edb6ecadd5f10,1024d89da874e3e84179752404838ab0,curitiba,PR,2083a6feb4bbb31f6abc92fc24e468c0,telephony,150,4275.00,cc419e0650a3c5ba77189a1882b7556a,"santo andre",SP,1,"2017-08-21 17:45:16",7.00,14.10,21.10,0.668246,1,0,1,1
0081ab2c99dc85945c28926b77dc6960,1,delivered,"2018-02-14 22:19:37",2018-02-01,410b01953ef40c9962bb6dc6578c7ff1,b4280a4f708b5e554795989590a542e8,cotia,SP,e1c0a39b7f806727ea5121c60035ed3c,computers_accessories,200,2592.00,96493fab2fbb13a14d0c0e8772eef5c3,"sao paulo",SP,0,"2018-02-20 23:31:20",269.00,10.70,279.70,0.038255,1,0,1,1
0081ce648af7d6a7bac2a93b6035d1e3,1,delivered,"2017-11-08 13:38:11",2017-11-01,21fac8ff24f5231ff8f105323fea28a7,83ae47dedb34563d71d7a406f282d2eb,"santa cruz do sul",RS,1d417ca09479182e9fdf13a1c77c309f,bed_bath_table,1300,18000.00,54965bbe3e4f07ae045b90b0b8541f52,"foz do iguacu",PR,1,"2017-11-16 02:51:05",99.90,17.95,117.85,0.152312,1,0,1,1
0084209c576daad6ff4534902fcb4892,1,delivered,"2017-07-05 13:14:26",2017-07-01,7bfe2d37d3643c4bd9fe6fd5c4228d0e,f3c96794acb463d2a2785d4eb46af0bf,"rio de janeiro",RJ,7340a3839a1de1e99d149b8cf052a2ec,bed_bath_table,800,23625.00,4a3ca9315b744ce9f8e9374361493884,ibitinga,SP,1,"2017-07-11 17:38:02",69.90,15.24,85.14,0.178999,1,0,1,1
0084e195fbd72ae51599af47f04afede,1,delivered,"2018-03-14 23:57:00",2018-03-01,bd8d067426b640b65c68dd3ee6c71d46,42bb190d26c930a9e7488bf0abbe87ff,"porto alegre",RS,a963ea4d494221de09b70f1b4a70edbd,computers_accessories,150,3080.00,bd0389da23d89b726abf911cccc54596,brasilia,DF,1,"2018-03-21 00:10:59",89.90,23.13,113.03,0.204636,1,0,1,1
00858d03144cc35cfd1dd043647e7c88,1,delivered,"2018-03-14 22:53:09",2018-03-01,54f0f481cc9257023435b76aa5e647db,89ec7229219bb8b0c1d0da3b74977e23,gravatai,RS,e40fa115d27ea4a80bf2136d5f0cfcd7,home_appliances,350,5967.00,d91fb3b7d041e83b64a00a3edfb37e4f,"praia grande",SP,1,"2018-03-20 23:09:38",165.00,19.03,184.03,0.103407,1,0,1,1
008720830a8a30e39e6f22f81818a141,1,delivered,"2017-08-13 16:44:57",2017-08-01,f1af79ed0c452b79fec6a0217f60a6da,634348bbcede56e5731bfb277a34ca80,"sao paulo",SP,22d65c4f3ab25834df12163a3403da32,baby,1000,15750.00,7a67c85e85bb2ce8582c35f2203ad736,"sao paulo",SP,0,"2017-08-17 16:55:17",57.99,11.73,69.72,0.168244,1,0,1,1
0087889a1c836be17f58afd7f1729a4a,1,delivered,"2017-10-23 11:03:27",2017-10-01,c6f1de87b7344ea1d33400c3c15b1a47,a2dbc98e10ce1a8a3a0c98b4b41ef63c,campinas,SP,62c89abe1afe3a23c17765d462718a4c,perfumery,540,5681.00,fe2032dab1a61af8794248c8196565c9,campinas,SP,0,"2017-10-27 11:35:25",259.00,10.63,269.63,0.039424,1,0,1,1
008819c6d5f6da6fa5cd9d50ca927cf4,1,delivered,"2018-08-04 21:40:35",2018-08-01,f453853c7750dfea2b35f2a89382003e,f3591ae7686317e84ebbf646bedf3e24,"sao paulo",SP,57f2bc497c1a3ebe41ba7a06d78ed159,watches_gifts,250,640.00,6560211a19b47992c3666cc44a7e94c0,"sao paulo",SP,0,"2018-08-06 21:50:11",55.00,7.65,62.65,0.122107,1,0,1,1
00891ba5de66f55000ee358ceea9b345,1,delivered,"2017-05-14 17:19:43",2017-05-01,03ed7b1b35f2e55b0f4d0b9e4e07b0c3,d0cceb06b81f83e06c5cb63c3f9cb8d3,brasilia,DF,eb8dbe7d2dd22ab3547925e49a78feb3,sports_leisure,650,5832.00,218d46b86c1881d022bce9c68a7d4b15,"ribeirao preto",SP,1,"2017-05-19 17:35:15",133.00,16.69,149.69,0.111497,1,0,1,1
008990da719764fb392914d8ab53ad04,1,delivered,"2018-05-11 19:20:54",2018-05-01,cc4e2f483459498c9ce82a70ff415752,d3391cadc57741a0defe8a569e476813,macae,RJ,a8115d34a4b7b74388da609692162c37,computers_accessories,250,2378.00,85d9eb9ddc5d00ca9336a2219c97bb13,"belo horizonte",MG,1,"2018-06-01 19:37:41",35.90,18.23,54.13,0.336782,1,0,1,1
008a1b3db2a8bf63418c2cf7c7f494b1,1,delivered,"2018-04-02 09:33:25",2018-04-01,cc2db083341ec9bb757b9f9a70b289d9,ea9657105a8bd47c0a60e1f2a8f2842d,brumadinho,MG,5b3aa845bba5aa7ba1216e36ae882cfa,health_beauty,75,1760.00,8b28d096634035667e8263d57ba3368c,"sao jose dos campos",SP,1,"2018-04-06 09:48:39",14.89,18.23,33.12,0.550423,1,0,1,1
008a40c2b8b21893e04945ce58854b55,1,delivered,"2018-04-29 20:26:41",2018-04-01,a11dde3e6e22e6541818f5e81563bfc7,5c88de047e539f2ed9a643b3c7522f14,bariri,SP,016711f78a6a87696645db0a6a834826,health_beauty,1150,23166.00,a5cba26a62b8b4d0145b68b841e62e7f,"campo mourao",PR,1,"2018-05-04 20:54:23",99.00,13.00,112.00,0.116071,1,0,1,1
008c3a655c66f4d92370d0d422732f69,1,delivered,"2018-03-04 23:15:49",2018-03-01,f9f9943ef9d29a86f10de3b43cd84356,2b40d79d838a6fa4022ee7f7070bcd6d,sorocaba,SP,f71a7c95a86564873cd996896b2976f6,computers_accessories,900,9744.00,955fee9216a65b617aa5c0531780ce60,"sao paulo",SP,0,"2018-03-12 04:08:25",90.00,9.44,99.44,0.094932,1,0,1,1
008ce8764db2e397e153000e017475b6,1,delivered,"2018-05-18 20:42:47",2018-05-01,763a720a236f5b8efe8220ef8b87bc81,00fb957ae14ffd35a3211d8aa6d9cf9c,"sao paulo",SP,52a8061c8e8e8cea30b41344aac26431,health_beauty,600,16650.00,2e1c9f22be269ef4643f826c9e650a52,"sao paulo",SP,0,"2018-05-22 20:57:50",43.49,27.39,70.88,0.386428,1,0,1,1
008cfe221ab054c89bc31720098cca51,1,delivered,"2018-08-08 07:52:21",2018-08-01,9890d391eac598a0bba5c6b6be617388,3b25730ea4e83eae8c0e90b100dde51d,"sao paulo",SP,77fdeb8d4f7502f75b6779205f30a875,bed_bath_table,12250,78678.00,3b872fd4747f01cc56206f2934198618,ibitinga,SP,0,"2018-08-10 08:05:09",109.99,36.85,146.84,0.250953,1,0,1,1
008d9bf350ff02ed444b3452cf3f57e0,1,delivered,"2018-06-04 08:57:02",2018-06-01,84f30d2805ae1bddbe5deefc84c80cd0,0511b00dba27c937d7c1b15aa385359e,"vila velha",ES,efec0b0b076ce3f164b80145743ebc02,toys,245,2808.00,1da3aeb70d7989d1e6d9b0e887f97c23,"sao paulo",SP,1,"2018-06-12 09:11:48",9.99,15.23,25.22,0.603886,1,0,1,1
008d9bf350ff02ed444b3452cf3f57e0,2,delivered,"2018-06-04 08:57:02",2018-06-01,84f30d2805ae1bddbe5deefc84c80cd0,0511b00dba27c937d7c1b15aa385359e,"vila velha",ES,efec0b0b076ce3f164b80145743ebc02,toys,245,2808.00,1da3aeb70d7989d1e6d9b0e887f97c23,"sao paulo",SP,1,"2018-06-12 09:11:48",9.99,15.23,25.22,0.603886,1,0,1,1
008dc31c0ae7121f2791953ae5f532c3,1,delivered,"2018-01-06 11:22:56",2018-01-01,0855edaada8d5aeef50b56f26e604932,429fbed971f52697e9bd392d94787bc7,"sao luis",MA,d5f1f35337b832cc42168c69511e311d,auto,100,816.00,6a8b085f816a1f75f92dbac6eb545f8f,bebedouro,SP,1,"2018-01-11 11:33:49",28.50,34.15,62.65,0.545092,1,0,1,1
008dd5e80ebf8f849aa0c5bf4e22ce7a,1,delivered,"2018-03-20 20:31:23",2018-03-01,3c138c472fb6f243ea59fa2589b20440,4125ca92d09b7d7a7709209878845a0e,bauru,SP,7583d9a579408cb84bbc7b0e4548ec18,bed_bath_table,5650,13800.00,7ad32824caee82087b3e2e5f33b1bf32,ibitinga,SP,0,"2018-03-28 02:56:19",199.00,8.74,207.74,0.042072,1,0,1,1
008eaf9004164883520d0bd32b107261,1,delivered,"2017-07-10 20:42:56",2017-07-01,b2a65630374da38ec0653226f3ea4dbb,b7eccb8247dce2f986bc667143eb475e,"rio de janeiro",RJ,fa28f114992077c601cdb9810c5108a4,housewares,2500,23529.00,8e6cc767478edae941d9bd9eb778d77a,araguari,MG,1,"2017-07-18 02:10:13",135.90,21.44,157.34,0.136265,1,0,1,1
008f831b7185cff7ab35a46c37d64cd2,1,delivered,"2018-06-30 11:39:38",2018-06-01,e19a18812eb4e4fadf5db16932c2595b,18cd91b09cbc8c28ae022b38889aeb5f,"foz do iguacu",PR,23f91e3d76be3938bfad0ff292392502,auto,4500,8208.00,1690cada046eb7e92c12f98b1f8a8167,"sao paulo",SP,1,"2018-07-03 11:50:14",249.00,37.09,286.09,0.129645,1,0,1,1
008fab5602c441d51f30b1464f5d4643,1,delivered,"2017-02-22 10:37:41",2017-02-01,337e39b83fac394e62eb7876f45ee981,7e2a8ae1e36400f3da3f99af72023648,"lagoa santa",MG,f23c48d81cd6a0c87f5c3b14aac68371,health_beauty,900,14400.00,ebd2d60905fb58271facef5596b620d3,"lencois paulista",SP,1,"2017-02-26 10:37:41",49.99,15.56,65.55,0.237376,1,0,1,1
0091a677651feaf5a08d7bb147681e14,1,delivered,"2018-08-24 13:27:17",2018-08-01,93d82c58a8f2b0d2db80f16867b99edd,40774d861c6ca4cc0139739a04d930a8,campinas,SP,bf06a69bb27c58156391de458700f3e7,watches_gifts,300,352.00,6560211a19b47992c3666cc44a7e94c0,"sao paulo",SP,0,"2018-08-28 13:44:42",38.00,7.53,45.53,0.165385,1,0,1,1
00921e4911895b93c7b4fc0d80c0815e,1,delivered,"2018-06-13 13:55:55",2018-06-01,0825646a316d8b2bdddea079a5e01fda,be2cff6c84f1683300337ecd499992e0,"sao paulo",SP,cbecf0dca7a42c56c9ad9e20c74af1fd,housewares,1110,7200.00,688756f717c462a206ad854c5027a64a,guarulhos,SP,0,"2018-06-19 14:17:26",85.00,11.62,96.62,0.120265,1,0,1,1
0093cbf16a6afb7f0ab7cc821b6f9e92,1,delivered,"2017-11-11 13:05:52",2017-11-01,dce4e5a6bad0519b5c92cd5c4bc880d5,89b30dd291178926f8564ac63b8d663a,camboriu,SC,a50acd33ba7a8da8e9db65094fa990a4,auto,4105,44890.00,8581055ce74af1daba164fdbd55a40de,guarulhos,SP,1,"2017-11-17 13:26:57",117.30,25.66,142.96,0.179491,1,0,1,1
00946f674d880be1f188abc10ad7cf46,1,delivered,"2017-12-09 19:11:22",2017-12-01,9583b047c90d4aa1c5c68b4065ba7f4e,1d74273c053909be057f50f65b48522f,osasco,SP,4dcb49b9ca7e48d2f108d40caa77caa2,pet_shop,850,11520.00,5cf13accae3222c70a9cac40818ae839,"patos de minas",MG,1,"2017-12-14 19:30:37",99.90,18.57,118.47,0.156749,1,0,1,1
00946f674d880be1f188abc10ad7cf46,2,delivered,"2017-12-09 19:11:22",2017-12-01,9583b047c90d4aa1c5c68b4065ba7f4e,1d74273c053909be057f50f65b48522f,osasco,SP,9bb2d066e4b33b624cbdfec7d50b3dcb,pet_shop,900,11362.00,5cf13accae3222c70a9cac40818ae839,"patos de minas",MG,1,"2017-12-14 19:30:37",99.90,14.35,114.25,0.125602,1,0,1,1
00949655cdd8d0465e433a5e6c9643e5,1,delivered,"2018-06-25 21:14:53",2018-06-01,141bdfe99910207edd84c00700397580,211391a801f7f19d9dcd7bbe813b2622,"sao paulo",SP,0ea04fc101523a27bb53845d14d7d809,construction_tools_construction,100,6160.00,8648b1e89e9b349e32d3741b30ec737e,jacarei,SP,0,"2018-06-29 03:31:55",18.00,7.87,25.87,0.304213,1,0,1,1
0094bd07f49fed90209ffa62d1ef26d6,1,delivered,"2018-05-01 02:04:16",2018-05-01,de0c1a4d8c367c58d66e61dfa379f4cf,67339b5ed21a26219ebbeba53fba836a,"praia grande",SP,d64e758afad411049a45e42c9a259241,perfumery,100,1936.00,5670f4db5b62c43d542e1b2d56b0cf7c,"sao paulo",SP,0,"2018-05-09 04:12:53",11.53,7.39,18.92,0.390592,1,0,1,1
0094d4660e323945f84f5c29eb348aae,1,delivered,"2018-01-24 22:05:42",2018-01-01,b2381a85f8237639da2719cd5981b007,576a1f3bd1b073f5a84b23075a37b90e,papanduva,SC,b596e2d70dd2f5fb5ff9ee2a1c803e5b,sports_leisure,6300,26880.00,46dc3b2cc0980fb8ec44634e21d2718e,"rio de janeiro",RJ,1,"2018-01-30 22:14:25",269.99,39.41,309.40,0.127376,1,0,1,1
0094dc9ea7e3cd54d95aea42685673ff,1,delivered,"2017-03-07 21:48:19",2017-03-01,5c98ab90d6e953f282ff28ebc43a090e,a6b24ceddbf05b497a2dcdc301984aaf,"rio de janeiro",RJ,464383c22e65860826cf78650fe0f4e4,consoles_games,200,4096.00,16090f2ca825584b5a147ab24aa30c86,atibaia,SP,1,"2017-03-15 21:55:31",89.99,14.80,104.79,0.141235,1,0,1,1
0095790a64527ec83aeaaf99023c050e,1,delivered,"2017-11-15 13:36:30",2017-11-01,6081c7acb40f63731b3c982857c79581,35ecdf6858edc6427223b64804cf028e,"sao luis",MA,e8c6039a25765995ac7c1ec2cbef5765,watches_gifts,250,10000.00,3d871de0142ce09b7081e2b9d1733cb1,"campo limpo paulista",SP,1,"2017-11-21 13:50:26",19.90,42.76,62.66,0.682413,1,0,1,1
0096668e5b0b8e9657a6f7209a4e58b4,1,delivered,"2018-07-11 13:33:21",2018-07-01,b6fbaad4eb3a0794111683dca8122610,839ec7c231c579ed10ddab6610f8f12b,"sao paulo",SP,55782cb82e0efe052da0a3da237da3b2,auto,2450,27000.00,c003204e1ab016dfa150abc119207b24,cajamar,SP,0,"2018-07-13 13:46:36",166.90,13.47,180.37,0.074680,1,0,1,1
009742b43f4530bc3db7f62332c50f4b,1,delivered,"2017-10-24 15:15:58",2017-10-01,84dac31647902f79570207a7f29c2675,bcbab0dedb521d9c5412dd8913b2c900,"santo andre",SP,ee3e94e918d05a5da04a4cb547e91dcc,computers_accessories,548,3200.00,17e34d8224d27a541263c4c64b11a56b,"riberao preto",SP,0,"2017-11-01 03:09:33",133.74,12.44,146.18,0.085101,1,0,1,1
00975e709cd12c34d3bd44e4a7f7a876,1,delivered,"2017-08-21 12:54:37",2017-08-01,3c52d94017a3d96915999f30cf42a9ce,ebcca806966fdf4317d0741eeee16004,indaiatuba,SP,eaa26a34984cbfedc19b1e45f09f3c9a,cool_stuff,422,3240.00,18a349e75d307f4b4cc646a691ed4216,"sao paulo",SP,0,"2017-08-30 13:05:16",86.80,7.86,94.66,0.083034,1,0,1,1
0097aafe2a01dd54e39888976160c377,1,delivered,"2018-08-23 14:41:37",2018-08-01,6e6943d8c4822ead782b17d532e6ee63,2302114645331312215fffbe07aab78a,osasco,SP,dfbbf137ccb6af48e66d186a33118579,computers_accessories,450,18000.00,56e361f411e38dcef17cdc2a3d99628b,guarulhos,SP,0,"2018-08-28 02:35:10",62.00,8.59,70.59,0.121689,1,0,1,1
0097f0545a302aafa32782f1734ff71c,1,delivered,"2018-03-05 18:15:11",2018-03-01,a60b063f8b715db294b889eae5acb4b6,dd12487859031219d411baa6f6ac20f5,"sao paulo",SP,b6397895a17ce86decd60b898b459796,garden_tools,1400,2673.00,7901646fdd36a55f564ffaf2dbccaaf7,"rio de janeiro",RJ,1,"2018-03-09 18:30:41",158.00,10.68,168.68,0.063315,1,0,1,1
0097f0545a302aafa32782f1734ff71c,2,delivered,"2018-03-05 18:15:11",2018-03-01,a60b063f8b715db294b889eae5acb4b6,dd12487859031219d411baa6f6ac20f5,"sao paulo",SP,636598095d69a5718e67d2c9a3c7dde6,garden_tools,3900,5239.00,7901646fdd36a55f564ffaf2dbccaaf7,"rio de janeiro",RJ,1,"2018-03-09 18:30:41",308.00,31.16,339.16,0.091874,1,0,1,1
009838529bb913846ab6670d22865381,1,delivered,"2018-06-14 09:08:47",2018-06-01,062cc8c5ff387d407645b93970baee73,062238d27c69d03c3cf38b199d6a17a4,"juiz de fora",MG,36826c711e5778c8d88a7311cc29c446,bed_bath_table,5450,8000.00,2d50d6282f8aa2257819a77bfaa0efe0,ibitinga,SP,1,"2018-06-20 09:31:04",129.00,47.40,176.40,0.268707,1,0,1,1
0098dbda25722a3f019fe252a0cd10b3,1,delivered,"2017-09-19 18:05:34",2017-09-01,6ecb390e8056057a25a1b49c37206958,8c81d87b1a876ac44f968c7f112501f5,"sao joao d'alianca",GO,568ba441f7f464dc73d23a91cf8ca671,bed_bath_table,2200,16200.00,cca3071e3e9bb7d12640c9fbe2301306,ibitinga,SP,1,"2017-09-27 02:45:37",143.54,21.49,165.03,0.130219,1,0,1,1
009905140e9f8cc35d5be897937381db,1,delivered,"2018-03-15 12:33:45",2018-03-01,c5452f24faa0b6d0febc5ec4ea9e3b13,55c30000d759e95fa8d94da28ecd3288,goiania,GO,06edb72f1e0c64b14c5b79353f7abea3,bed_bath_table,350,3800.00,391fc6631aebcf3004804e51b40bcf1e,ibitinga,SP,1,"2018-03-26 12:49:18",39.99,18.23,58.22,0.313123,1,0,1,1
009905140e9f8cc35d5be897937381db,2,delivered,"2018-03-15 12:33:45",2018-03-01,c5452f24faa0b6d0febc5ec4ea9e3b13,55c30000d759e95fa8d94da28ecd3288,goiania,GO,06edb72f1e0c64b14c5b79353f7abea3,bed_bath_table,350,3800.00,391fc6631aebcf3004804e51b40bcf1e,ibitinga,SP,1,"2018-03-26 12:49:18",39.99,18.23,58.22,0.313123,1,0,1,1
00995d799817ecc3bd2abd8fbe59c430,1,delivered,"2018-07-26 11:25:18",2018-07-01,266636baec3cfa8d854713f0b465a2cb,f507945d757fe904ec16d8e7bb7ba7ad,"sao goncalo",RJ,f3b8bfa5b86249e75e5c0632acc0e82e,health_beauty,2550,12000.00,620c87c171fb2a6dd6e8bb4dec959fc6,petropolis,RJ,0,"2018-08-01 11:45:13",49.90,12.92,62.82,0.205667,1,0,1,1
00998f38df3012359ef195ca75ebb329,1,delivered,"2018-05-11 11:52:34",2018-05-01,592fe733eef8c8ab12d27a84a98c94a6,40ab3e4a058e03da00c83586c4001193,"joao pessoa",PB,595fac2a385ac33a80bd5114aec74eb8,perfumery,400,4693.00,ef0ace09169ac090589d85746e3e036f,"sao goncalo",RJ,1,"2018-05-17 12:17:02",119.90,23.34,143.24,0.162943,1,0,1,1
009ac365164f8e06f59d18a08045f6c4,1,delivered,"2017-11-23 00:03:52",2017-11-01,7887f43daaa91055f85b6dd23cccdfcb,1e5dec3847fa11b24069995161a7b95e,cataguases,MG,35557c68a22ecebcf066e25ca2ddc144,garden_tools,300,1428.00,f8db351d8c4c4c22c6835c19a46f01b0,salto,SP,1,"2017-11-29 00:11:24",16.90,15.10,32.00,0.471875,1,0,1,1
009c278fa2ed6e7ec498200b60193ca8,1,delivered,"2018-01-11 12:58:45",2018-01-01,f016a9301ce9a894a43e607fc0355014,ba0a20e238448e2ae8bedaf7a8e04393,"porto uniao",SC,1629b469d01aadb4f92644039ad17d5c,telephony,300,816.00,ea8482cd71df3c1969d7b9473ff13abc,"sao paulo",SP,1,"2018-01-17 13:10:34",29.99,15.10,45.09,0.334886,1,0,1,1
009e11afa25aa95ae78e60a793995c9b,1,delivered,"2017-10-19 23:56:16",2017-10-01,1b7c152aba1c7478309329cfec0bb5d1,b3c1bc5b24affd7cfb96752860b44640,manaus,AM,519f3a4ea67cdce4923fbc76badd6bd2,garden_tools,625,3220.00,582d4f8675b945722eda7c0cb61ba4c7,bertioga,SP,1,"2017-10-26 00:15:00",30.99,34.15,65.14,0.524255,1,0,1,1
009fa9bd0d92710e840793bfefa80867,1,delivered,"2017-06-14 09:44:30",2017-06-01,ed19fa6ce948d52be769926c2baaa17c,0124721bc33e0aa6772b42d4ccfd01db,"major porto",MG,617186c3d97ea56c9c683a8a3974e8c1,perfumery,550,5040.00,cc419e0650a3c5ba77189a1882b7556a,"santo andre",SP,1,"2017-06-26 03:32:58",84.99,15.34,100.33,0.152895,1,0,1,1
00a0116ff15ff973ea16bee881208ae7,1,delivered,"2018-02-18 16:22:23",2018-02-01,89a187407adfc8a32a4d6233a6a237d8,c7e193525b2825ccfe5c65875c0db1dc,"campo grande",MS,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,6550,8000.00,a1043bafd471dff536d0c462352beb48,ilicinea,MG,1,"2018-02-22 17:27:05",149.00,45.12,194.12,0.232434,1,0,1,1
00a12754417a49a9dec20361849aa917,1,delivered,"2018-05-08 21:58:57",2018-05-01,4cb9c04be8cfbc5c1e0519344c72a5ed,baa8514552c2181d27fa72c8fdcbb36a,"sao paulo",SP,f7a17d2c51d9df89a4f1711c4ac17f33,housewares,350,3344.00,f8db351d8c4c4c22c6835c19a46f01b0,salto,SP,0,"2018-05-10 22:15:28",48.90,8.82,57.72,0.152807,1,0,1,1
